"TIME";"DESTINATION";"DESTINATION_PLANET";"CREDITS";"LOOT_TYPE";"LOOT"
"2018-11-01 22:08:01";"Rhea";"Saturn";9800;"";""
"2018-11-01 21:55:01";"Martialis";"Mars";6200;"resource";"Orokin Cell"
"2018-11-01 21:33:01";"Naeglar";"Eris";12800;"resource";"Nitain Extract"
"2018-11-01 21:29:01";"Elion";"Mercury";5000;"blueprint";"Wukong Dasheng Helmet"
"2018-11-01 21:05:01";"Outer Terminus";"Pluto";14600;"";""
"2018-11-01 20:54:01";"Roche";"Phobos";6200;"";""
"2018-11-01 20:52:02";"Hydron";"Sedna";13400;"";""
"2018-11-01 20:40:02";"Amalthea";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-11-01 20:14:02";"Belenus";"Void";12800;"blueprint";"Oberon Oryx Helmet"
"2018-11-01 20:00:01";"Valefor";"Europa";9500;"";""
"2018-11-01 19:53:01";"Ludi";"Ceres";7700;"resource";"Salvage (300x)"
"2018-11-01 19:46:01";"Unda";"Venus";4400;"";""
"2018-11-01 19:40:01";"Ananke";"Jupiter";7700;"";""
"2018-11-01 18:59:02";"Cressida";"Uranus";11600;"";""
"2018-11-01 18:48:01";"Helene";"Saturn";10100;"";""
"2018-11-01 18:42:01";"Gulliver";"Phobos";7100;"blueprint";"Rhino Thrak Helmet"
"2018-11-01 18:31:01";"Thebe";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-11-01 18:28:01";"Boethius";"Mercury";5900;"";""
"2018-11-01 18:15:01";"Naeglar";"Eris";12200;"resource";"Gallium"
"2018-11-01 18:05:01";"Despina";"Neptune";11900;"miscellaneous";"Vigor"
"2018-11-01 17:39:01";"Hepit";"Void";7400;"resource";"Void Traces (20x)"
"2018-11-01 17:33:02";"Charybdis";"Sedna";13700;"blueprint";"Frost Aurora Helmet"
"2018-11-01 17:10:01";"Syrtis";"Mars";5900;"";""
"2018-11-01 17:07:01";"Kiste";"Ceres";0;"resource";"Exilus Adapter Blueprint"
"2018-11-01 17:05:02";"Draco";"Ceres";0;"resource";"Dera Vandal Blueprint"
"2018-11-01 17:05:01";"Cytherean";"Venus";4700;"";""
"2018-11-01 16:39:01";"Puck";"Uranus";11600;"miscellaneous";"Armored Agility"
"2018-11-01 16:36:02";"Valac";"Europa";8300;"resource";"Nitain Extract"
"2018-11-01 16:29:01";"Carpo";"Jupiter";0;"resource";"Fieldron (3x)"
"2018-11-01 16:07:02";"Oceanum";"Pluto";13100;"miscellaneous";"150 ENDO"
"2018-11-01 15:55:02";"Elara";"Jupiter";8600;"";""
"2018-11-01 15:51:03";"E Prime";"Earth";3800;"blueprint";"Dual Zoren Dagger-axe Skin"
"2018-11-01 15:26:01";"Casta";"Ceres";7700;"resource";"Neural Sensors"
"2018-11-01 15:25:02";"Helene";"Saturn";9500;"";""
"2018-11-01 15:05:01";"Taranis";"Void";6200;"resource";"Void Traces (20x)"
"2018-11-01 14:36:01";"Brugia";"Eris";13100;"";""
"2018-11-01 14:31:02";"Adaro";"Sedna";12800;"";""
"2018-11-01 14:23:01";"Caliban";"Uranus";10400;"blueprint";"Oberon Markhor Helmet"
"2018-11-01 14:09:01";"Valefor";"Europa";8900;"";""
"2018-11-01 13:36:01";"Neso";"Neptune";11600;"blueprint";"Fragor Brokk Skin"
"2018-11-01 13:33:01";"Vallis";"Mars";6500;"miscellaneous";"80 ENDO"
"2018-11-01 13:16:02";"Caloris";"Mercury";5000;"resource";"Salvage (300x)"
"2018-11-01 13:07:01";"Hydra";"Pluto";12800;"blueprint";"Forma"
"2018-11-01 12:36:01";"Ananke";"Jupiter";8300;"";""
"2018-11-01 12:33:01";"Erpo";"Earth";4400;"miscellaneous";"80 ENDO"
"2018-11-01 12:28:01";"Aphrodite";"Venus";4700;"miscellaneous";"Wildfire"
"2018-11-01 11:52:01";"Numa";"Saturn";9800;"";""
"2018-11-01 11:20:01";"Belenus";"Void";13400;"resource";"Void Traces (20x)"
"2018-11-01 11:18:01";"Caelus";"Uranus";10700;"resource";"Nitain Extract"
"2018-11-01 11:08:02";"Paimon";"Europa";9500;"blueprint";"Hydroid Ketos Helmet"
"2018-11-01 10:44:01";"Caloris";"Mercury";5300;"";""
"2018-11-01 10:16:01";"Erpo";"Earth";4400;"miscellaneous";"80 ENDO"
"2018-11-01 10:01:02";"Solium";"Eris";13700;"";""
"2018-11-01 09:44:02";"Neso";"Neptune";12200;"";""
"2018-11-01 09:41:02";"Callisto";"Jupiter";8600;"blueprint";"Valkyr Kara Helmet"
"2018-11-01 09:24:01";"Marid";"Sedna";13400;"";""
"2018-11-01 09:20:02";"V Prime";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-01 09:20:02";"Tessera";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-01 09:03:01";"Ani";"Void";9800;"aura";"Sniper Scavenger"
"2018-11-01 08:47:01";"Montes";"Venus";5000;"miscellaneous";"80 ENDO"
"2018-11-01 08:31:02";"Kiste";"Ceres";7400;"miscellaneous";"100 ENDO"
"2018-11-01 08:25:01";"Vallis";"Mars";6500;"";""
"2018-11-01 08:15:01";"E Gate";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-01 08:08:01";"Telesto";"Saturn";9800;"blueprint";"Saryn Chlora Helmet"
"2018-11-01 07:31:02";"Hydra";"Pluto";12800;"miscellaneous";"150 ENDO"
"2018-11-01 07:23:01";"Caloris";"Mercury";5000;"";""
"2018-11-01 07:21:02";"Stephano";"Uranus";10100;"";""
"2018-11-01 07:09:01";"E Prime";"Earth";3200;"blueprint";"Ivara Loxley Helmet"
"2018-11-01 06:25:01";"Skyresh";"Phobos";6800;"";""
"2018-11-01 06:17:01";"Larissa";"Neptune";11600;"miscellaneous";"150 ENDO"
"2018-11-01 06:12:01";"Kappa";"Sedna";13700;"resource";"Morphics"
"2018-11-01 05:37:01";"Olympus";"Mars";6500;"resource";"Tellurium"
"2018-11-01 05:26:01";"Psamathe";"Neptune";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-11-01 05:25:01";"Bode";"Ceres";6800;"resource";"Nitain Extract"
"2018-11-01 05:18:02";"Cytherean";"Venus";0;"resource";"Fieldron (3x)"
"2018-11-01 05:18:01";"Unda";"Venus";0;"resource";"Mutagen Mass"
"2018-11-01 05:08:01";"Cerberus";"Pluto";14600;"miscellaneous";"150 ENDO"
"2018-11-01 05:02:02";"E Gate";"Venus";4400;"aura";"Physique"
"2018-11-01 04:47:02";"Sorath";"Europa";9200;"";""
"2018-11-01 04:20:01";"Telesto";"Saturn";10100;"miscellaneous";"100 ENDO"
"2018-11-01 04:17:01";"Desdemona";"Uranus";10700;"";""
"2018-11-01 03:48:02";"Solium";"Eris";13700;"blueprint";"Vauban Gambit Helmet"
"2018-11-01 03:39:01";"Hellas";"Mars";5600;"miscellaneous";"80 ENDO"
"2018-11-01 03:27:01";"Proteus";"Neptune";11600;"";""
"2018-11-01 03:22:01";"Erpo";"Earth";4100;"";""
"2018-11-01 03:15:01";"Kiliken";"Venus";0;"resource";"Mutagen Mass"
"2018-11-01 03:03:01";"Laomedeia";"Neptune";0;"resource";"Fieldron (3x)"
"2018-11-01 03:02:02";"Kelpie";"Sedna";14300;"resource";"Rubedo (450x)"
"2018-11-01 02:37:01";"Teshub";"Void";6800;"resource";"Void Traces (20x)"
"2018-11-01 02:37:01";"Skyresh";"Phobos";6500;"";""
"2018-11-01 02:13:01";"Aphrodite";"Venus";5000;"resource";"Control Module"
"2018-11-01 02:04:01";"Caloris";"Mercury";5000;"miscellaneous";"80 ENDO"
"2018-11-01 01:40:02";"Stephano";"Uranus";11000;"";""
"2018-11-01 01:25:01";"Saxis";"Eris";13700;"resource";"Circuits (1,500x)"
"2018-11-01 01:24:02";"Helene";"Saturn";9500;"miscellaneous";"100 ENDO"
"2018-11-01 01:21:01";"Casta";"Ceres";7400;"blueprint";"Zephyr Tengu Helmet"
"2018-11-01 00:51:01";"Laomedeia";"Neptune";12200;"";""
"2018-11-01 00:40:02";"Rusalka";"Sedna";13400;"resource";"Nitain Extract"
"2018-11-01 00:36:02";"Hydra";"Pluto";12800;"";""
"2018-11-01 00:20:02";"Baal";"Europa";9800;"blueprint";"Revenant Vania Helmet"
"2018-10-31 23:52:02";"Belenus";"Void";13400;"resource";"Void Traces (20x)"
"2018-10-31 23:48:01";"Cambria";"Earth";3500;"miscellaneous";"80 ENDO"
"2018-10-31 23:23:01";"Tessera";"Venus";3800;"";""
"2018-10-31 23:16:02";"Enceladus";"Saturn";10400;"resource";"Gallium"
"2018-10-31 23:15:01";"Adrastea";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-10-31 22:47:01";"Roche";"Phobos";6200;"resource";"Polymer Bundle (300x)"
"2018-10-31 22:27:01";"Isos";"Eris";12800;"";""
"2018-10-31 22:05:01";"Caliban";"Uranus";11000;"";""
"2018-10-31 21:44:02";"Hellas";"Mars";5900;"miscellaneous";"Rending Strike"
"2018-10-31 21:40:01";"Rusalka";"Sedna";13700;"miscellaneous";"150 ENDO"
"2018-10-31 21:40:01";"Bode";"Ceres";6800;"";""
"2018-10-31 21:16:01";"Caloris";"Mercury";5000;"blueprint";"Heat Dagger"
"2018-10-31 20:54:02";"Montes";"Venus";3800;"";""
"2018-10-31 20:50:02";"Eurasia";"Earth";4400;"resource";"Orokin Cell"
"2018-10-31 20:31:01";"Oxomoco";"Void";12200;"resource";"Oxium (300x)"
"2018-10-31 20:24:02";"Palus";"Pluto";14300;"miscellaneous";"150 ENDO"
"2018-10-31 20:09:01";"Neso";"Neptune";11900;"";""
"2018-10-31 19:32:02";"Kala-azar";"Eris";14600;"resource";"Nitain Extract"
"2018-10-31 19:17:02";"Elara";"Jupiter";8000;"";""
"2018-10-31 19:17:02";"Titan";"Saturn";9800;"blueprint";"Ash Scorpion Helmet"
"2018-10-31 18:53:01";"Kappa";"Sedna";13700;"";""
"2018-10-31 18:41:01";"Olympus";"Mars";6500;"";""
"2018-10-31 18:32:01";"Kokabiel";"Europa";9500;"resource";"Circuits (1,500x)"
"2018-10-31 18:14:01";"Belenus";"Void";12500;"resource";"Void Traces (20x)"
"2018-10-31 18:12:01";"Erpo";"Earth";3200;"";""
"2018-10-31 17:55:01";"Marid";"Sedna";13400;"";""
"2018-10-31 17:33:02";"Laomedeia";"Neptune";12200;"blueprint";"Nova Quantum Helmet"
"2018-10-31 17:12:01";"Numa";"Saturn";9800;"blueprint";"Vauban Esprit Helmet"
"2018-10-31 17:07:01";"Cypress";"Pluto";13400;"";""
"2018-10-31 17:04:02";"Nabuk";"Kuva Fortress";11900;"resource";"Synthula (5x)"
"2018-10-31 16:51:02";"Cinxia";"Ceres";8000;"miscellaneous";"100 ENDO"
"2018-10-31 16:46:01";"Ares";"Mars";5600;"miscellaneous";"80 ENDO"
"2018-10-31 15:54:01";"Sycorax";"Uranus";10700;"";""
"2018-10-31 15:37:02";"Cytherean";"Venus";4100;"miscellaneous";"80 ENDO"
"2018-10-31 15:34:01";"Gulliver";"Phobos";5900;"";""
"2018-10-31 15:20:02";"Iliad";"Phobos";0;"resource";"Mutagen Mass (2x)"
"2018-10-31 15:17:02";"Kokabiel";"Europa";8900;"blueprint";"Mirage Harlequin Helmet"
"2018-10-31 15:16:01";"Roche";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-31 14:59:01";"Kala-azar";"Eris";14600;"";""
"2018-10-31 14:51:01";"Ludi";"Ceres";7700;"resource";"Nitain Extract"
"2018-10-31 14:39:01";"Laomedeia";"Neptune";12200;"blueprint";"Loki Essence Helmet"
"2018-10-31 13:57:07";"Dione";"Saturn";9800;"miscellaneous";"Stunning Speed"
"2018-10-31 13:39:01";"Casta";"Ceres";7400;"resource";"Control Module"
"2018-10-31 13:36:02";"Monolith";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-31 13:36:02";"Stickney";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-31 13:36:01";"Shklovsky";"Phobos";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-10-31 13:32:01";"Everest";"Earth";3500;"";""
"2018-10-31 13:22:01";"Ariel";"Uranus";10700;"";""
"2018-10-31 13:02:01";"Olympus";"Mars";6200;"aura";"Rejuvenation"
"2018-10-31 12:54:01";"Gulliver";"Phobos";6800;"miscellaneous";"100 ENDO"
"2018-10-31 12:33:02";"Orias";"Europa";9200;"";""
"2018-10-31 12:13:01";"Charybdis";"Sedna";14000;"miscellaneous";"150 ENDO"
"2018-10-31 11:44:02";"Nimus";"Eris";14900;"";""
"2018-10-31 11:44:02";"Hydra";"Pluto";12200;"blueprint";"Valkyr Kara Helmet"
"2018-10-31 11:36:01";"Galatea";"Neptune";11600;"resource";"Polymer Bundle (300x)"
"2018-10-31 11:23:01";"Xini";"Eris";12200;"miscellaneous";"80 ENDO"
"2018-10-31 10:54:01";"Titan";"Saturn";9200;"blueprint";"Dark Sword"
"2018-10-31 10:52:01";"Mot";"Void";15500;"resource";"Void Traces (20x)"
"2018-10-31 10:21:02";"Casta";"Ceres";7100;"miscellaneous";"100 ENDO"
"2018-10-31 10:21:01";"Adrastea";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-10-31 09:58:02";"Marid";"Sedna";13400;"resource";"Nano Spores (3,000x)"
"2018-10-31 09:32:01";"Sharpless";"Phobos";6800;"miscellaneous";"Constitution"
"2018-10-31 09:20:01";"Puck";"Uranus";11000;"";""
"2018-10-31 09:08:02";"Lith";"Earth";4700;"resource";"Nitain Extract"
"2018-10-31 08:59:01";"Regna";"Pluto";13400;"";""
"2018-10-31 08:27:01";"Montes";"Venus";5000;"";""
"2018-10-31 08:21:02";"Tethys";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-31 08:21:02";"Keeler";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-31 08:16:01";"Olympus";"Mars";6500;"blueprint";"Jaw Sword"
"2018-10-31 08:12:02";"Cassini";"Saturn";9800;"miscellaneous";"100 ENDO"
"2018-10-31 08:02:02";"Galatea";"Neptune";11300;"";""
"2018-10-31 07:16:01";"Kelpie";"Sedna";14000;"";""
"2018-10-31 07:06:01";"Kiste";"Ceres";7100;"blueprint";"Mirage Harlequin Helmet"
"2018-10-31 06:49:02";"Stribog";"Void";10400;"resource";"Orokin Cell"
"2018-10-31 06:48:02";"E Prime";"Earth";3500;"";""
"2018-10-31 06:29:01";"Baal";"Europa";9500;"miscellaneous";"100 ENDO"
"2018-10-31 06:12:01";"Calypso";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-31 06:10:02";"Ananke";"Jupiter";8000;"blueprint";"Trinity Aura Helmet"
"2018-10-31 05:52:01";"Naeglar";"Eris";12800;"resource";"Oxium (300x)"
"2018-10-31 05:44:01";"Monolith";"Phobos";7400;"resource";"Neural Sensors"
"2018-10-31 05:34:01";"Hellas";"Mars";5900;"blueprint";"Heat Sword"
"2018-10-31 05:31:01";"Stickney";"Phobos";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-10-31 05:13:01";"Berehynia";"Sedna";14600;"miscellaneous";"150 ENDO"
"2018-10-31 04:53:01";"Cervantes";"Earth";4700;"";""
"2018-10-31 04:34:02";"Aphrodite";"Venus";5000;"blueprint";"Vauban Systems"
"2018-10-31 04:31:01";"Cypress";"Pluto";13700;"blueprint";"Ember Backdraft Helmet"
"2018-10-31 04:12:01";"Casta";"Ceres";7700;"";""
"2018-10-31 04:01:02";"Ariel";"Uranus";11000;"miscellaneous";"150 ENDO"
"2018-10-31 03:38:01";"Aten";"Void";16100;"resource";"Nitain Extract"
"2018-10-31 03:15:02";"Calypso";"Saturn";10100;"";""
"2018-10-31 02:58:01";"Hellas";"Mars";5600;"miscellaneous";"80 ENDO"
"2018-10-31 02:56:01";"Skyresh";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-31 02:40:01";"Hydron";"Sedna";14300;"";""
"2018-10-31 02:10:01";"Nimus";"Eris";14000;"resource";"Neurodes"
"2018-10-31 02:09:01";"Stickney";"Phobos";7400;"resource";"Plastids (300x)"
"2018-10-31 01:47:02";"Casta";"Ceres";6500;"miscellaneous";"Rending Strike"
"2018-10-31 01:33:01";"Sorath";"Europa";8900;"miscellaneous";"100 ENDO"
"2018-10-31 01:04:01";"Cambria";"Earth";3500;"";""
"2018-10-31 00:54:02";"Stribog";"Void";9200;"resource";"Void Traces (20x)"
"2018-10-31 00:39:01";"Adrastea";"Jupiter";8900;"blueprint";"Trinity Aura Helmet"
"2018-10-31 00:15:02";"Kelpie";"Sedna";14300;"";""
"2018-10-31 00:11:02";"Shklovsky";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-31 00:10:01";"Puck";"Uranus";11300;"miscellaneous";"150 ENDO"
"2018-10-31 00:04:02";"Monolith";"Phobos";7400;"";""
"2018-10-30 23:44:01";"Outer Terminus";"Pluto";14900;"blueprint";"Zephyr Cierzo Helmet"
"2018-10-30 23:23:01";"Syrtis";"Mars";5900;"miscellaneous";"80 ENDO"
"2018-10-30 23:19:02";"Galatea";"Neptune";11000;"miscellaneous";"150 ENDO"
"2018-10-30 23:06:02";"Gulliver";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-30 23:06:02";"Roche";"Phobos";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-10-30 22:52:01";"Puck";"Uranus";11300;"";""
"2018-10-30 22:37:02";"Montes";"Venus";4400;"blueprint";"Pangolin Sword"
"2018-10-30 22:19:01";"Thebe";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-10-30 22:08:01";"Naeglar";"Eris";12800;"resource";"Nitain Extract"
"2018-10-30 22:05:02";"Titan";"Saturn";10400;"miscellaneous";"100 ENDO"
"2018-10-30 21:46:01";"Stickney";"Phobos";6800;"resource";"Tellurium"
"2018-10-30 21:31:01";"Salacia";"Neptune";12200;"miscellaneous";"150 ENDO"
"2018-10-30 21:30:01";"Mariana";"Earth";3500;"";""
"2018-10-30 21:02:02";"Dakata";"Kuva Fortress";11900;"blueprint";"Excalibur Mordred Helmet"
"2018-10-30 20:57:01";"Cypress";"Pluto";14000;"miscellaneous";"Shred"
"2018-10-30 20:50:02";"Sharpless";"Phobos";0;"resource";"Fieldron (3x)"
"2018-10-30 20:34:01";"Puck";"Uranus";11300;"aura";"Speed Holster"
"2018-10-30 20:19:01";"Io";"Jupiter";8300;"miscellaneous";"100 ENDO"
"2018-10-30 20:06:01";"Alator";"Mars";6800;"blueprint";"Harrow Suffragan Helmet"
"2018-10-30 20:02:01";"Naeglar";"Eris";12800;"miscellaneous";"150 ENDO"
"2018-10-30 19:39:02";"Berehynia";"Sedna";14600;"miscellaneous";"150 ENDO"
"2018-10-30 19:33:01";"Orias";"Europa";9200;"";""
"2018-10-30 19:12:01";"Ker";"Ceres";0;"resource";"Fieldron (3x)"
"2018-10-30 19:07:01";"Shklovsky";"Phobos";6500;"";""
"2018-10-30 18:47:02";"Hydra";"Pluto";12200;"aura";"Dead Eye"
"2018-10-30 18:39:02";"Teshub";"Void";6800;"resource";"Void Traces (20x)"
"2018-10-30 18:14:01";"E Prime";"Earth";3500;"";""
"2018-10-30 17:59:02";"Galatea";"Neptune";11300;"blueprint";"Saryn Hemlock Helmet"
"2018-10-30 17:51:02";"Cytherean";"Venus";4100;"miscellaneous";"80 ENDO"
"2018-10-30 17:29:02";"Stephano";"Uranus";11600;"aura";"Rifle Scavenger"
"2018-10-30 17:11:01";"Ose";"Europa";8900;"resource";"Nitain Extract"
"2018-10-30 17:11:01";"Ares";"Mars";5900;"resource";"Rubedo (450x)"
"2018-10-30 17:08:01";"Anthe";"Saturn";9800;"miscellaneous";"100 ENDO"
"2018-10-30 16:37:02";"Outer Terminus";"Pluto";12800;"blueprint";"Ivara Zirastra Helmet"
"2018-10-30 16:25:01";"Shklovsky";"Phobos";6800;"resource";"Nano Spores (3,000x)"
"2018-10-30 16:12:01";"Erpo";"Earth";3500;"miscellaneous";"Hammer Shot"
"2018-10-30 16:06:01";"Pantheon";"Mercury";5000;"miscellaneous";"80 ENDO"
"2018-10-30 15:46:01";"Triton";"Neptune";11900;"miscellaneous";"Accelerated Blast"
"2018-10-30 15:38:01";"Charybdis";"Sedna";13700;"";""
"2018-10-30 15:17:01";"Tessera";"Venus";5300;"miscellaneous";"80 ENDO"
"2018-10-30 15:06:01";"Kokabiel";"Europa";9200;"";""
"2018-10-30 14:57:02";"Saxis";"Eris";14300;"resource";"Rubedo (450x)"
"2018-10-30 14:34:01";"Ukko";"Void";11900;"resource";"Void Traces (20x)"
"2018-10-30 14:29:01";"Calypso";"Saturn";10400;"blueprint";"Mesa Ovis Helmet"
"2018-10-30 14:21:02";"Fossa";"Venus";0;"resource";"Fieldron (3x)"
"2018-10-30 14:21:01";"Kiliken";"Venus";0;"resource";"Fieldron (3x)"
"2018-10-30 14:17:01";"Shklovsky";"Phobos";6500;"";""
"2018-10-30 13:53:01";"Oceanum";"Pluto";13400;"";""
"2018-10-30 13:38:01";"Thon";"Ceres";7400;"blueprint";"Atlas Shikoro Helmet"
"2018-10-30 13:19:01";"Aphrodite";"Venus";0;"resource";"Mutagen Mass"
"2018-10-30 13:18:01";"Callisto";"Jupiter";0;"resource";"Detonite Injector (3x)"
"2018-10-30 13:13:02";"Suisei";"Mercury";5600;"miscellaneous";"80 ENDO"
"2018-10-30 13:10:01";"E Prime";"Earth";3200;"";""
"2018-10-30 12:53:02";"Baal";"Europa";9500;"miscellaneous";"100 ENDO"
"2018-10-30 12:45:01";"Saxis";"Eris";14000;"blueprint";"Gara Virago Helmet"
"2018-10-30 12:28:02";"Alator";"Mars";6200;"";""
"2018-10-30 11:57:02";"Rhea";"Saturn";9800;"resource";"Nitain Extract"
"2018-10-30 11:55:02";"Unda";"Venus";4400;"";""
"2018-10-30 11:43:02";"Cypress";"Pluto";14000;"blueprint";"Scindo Manticore Skin"
"2018-10-30 11:23:02";"Galatea";"Neptune";11300;"resource";"Morphics"
"2018-10-30 11:12:01";"Ananke";"Jupiter";7700;"miscellaneous";"100 ENDO"
"2018-10-30 10:58:02";"Kelpie";"Sedna";14300;"";""
"2018-10-30 10:33:01";"Suisei";"Mercury";5900;"blueprint";"Ash Locust Helmet"
"2018-10-30 10:26:02";"Mariana";"Earth";3500;"miscellaneous";"80 ENDO"
"2018-10-30 09:51:01";"Calypso";"Saturn";10400;"miscellaneous";"100 ENDO"
"2018-10-30 09:51:01";"Valefor";"Europa";8600;"miscellaneous";"100 ENDO"
"2018-10-30 09:17:01";"Oestrus";"Eris";14000;"miscellaneous";"150 ENDO"
"2018-10-30 09:16:01";"Lex";"Ceres";7400;"blueprint";"Nyx Menticide Helmet"
"2018-10-30 08:49:01";"Martialis";"Mars";6200;"";""
"2018-10-30 08:31:02";"Kiliken";"Venus";5000;"";""
"2018-10-30 08:21:02";"Shklovsky";"Phobos";6500;"miscellaneous";"Blaze"
"2018-10-30 08:15:01";"Mantle";"Earth";3800;"";""
"2018-10-30 07:55:01";"M Prime";"Mercury";5600;"resource";"Salvage (300x)"
"2018-10-30 07:47:02";"Minthe";"Pluto";12200;"miscellaneous";"150 ENDO"
"2018-10-30 07:16:01";"Ariel";"Uranus";10700;"blueprint";"Heat Sword"
"2018-10-30 07:03:02";"Belenus";"Void";12800;"resource";"Void Traces (20x)"
"2018-10-30 06:46:01";"Ludi";"Ceres";7400;"";""
"2018-10-30 06:42:02";"Nimus";"Eris";13100;"resource";"Nitain Extract"
"2018-10-30 06:38:01";"Ultor";"Mars";6500;"blueprint";"Fragor Brokk Skin"
"2018-10-30 06:08:01";"Carpo";"Jupiter";8000;"";""
"2018-10-30 05:50:01";"Unda";"Venus";4400;"";""
"2018-10-30 05:42:02";"M Prime";"Mercury";5300;"blueprint";"Ceramic Dagger"
"2018-10-30 05:31:02";"Cassini";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-30 05:20:02";"Nereid";"Neptune";12200;"";""
"2018-10-30 05:11:01";"Sorath";"Europa";8900;"miscellaneous";"100 ENDO"
"2018-10-30 04:46:01";"Calypso";"Saturn";10400;"miscellaneous";"100 ENDO"
"2018-10-30 04:28:01";"Lex";"Ceres";7400;"";""
"2018-10-30 04:23:01";"Pacific";"Earth";4100;"resource";"Polymer Bundle (300x)"
"2018-10-30 04:01:02";"Puck";"Uranus";11300;"blueprint";"Glaive"
"2018-10-30 03:46:02";"Thebe";"Jupiter";8600;"miscellaneous";"100 ENDO"
"2018-10-30 03:42:01";"Alator";"Mars";6800;"";""
"2018-10-30 03:38:02";"Titan";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-30 03:38:02";"Numa";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-30 03:29:01";"Hydron";"Sedna";14300;"blueprint";"Oberon Oryx Helmet"
"2018-10-30 03:24:01";"Xini";"Eris";12200;"";""
"2018-10-30 02:59:01";"Ishtar";"Venus";5000;"resource";"Nano Spores (3,000x)"
"2018-10-30 02:57:01";"Sao";"Neptune";12200;"miscellaneous";"Fortitude"
"2018-10-30 02:32:01";"Valefor";"Europa";9200;"";""
"2018-10-30 02:10:02";"Psamathe";"Neptune";0;"resource";"Mutalist Alad V Nav Coordinate"
"2018-10-30 02:03:01";"Cinxia";"Ceres";7700;"";""
"2018-10-30 01:39:01";"Stribog";"Void";9800;"resource";"Nitain Extract"
"2018-10-30 01:35:01";"Outer Terminus";"Pluto";14000;"resource";"Control Module"
"2018-10-30 01:30:01";"Ophelia";"Uranus";11300;"miscellaneous";"150 ENDO"
"2018-10-30 01:14:01";"Saxis";"Eris";14000;"resource";"Salvage (300x)"
"2018-10-30 00:55:01";"Roche";"Phobos";6500;"";""
"2018-10-30 00:43:01";"Salacia";"Neptune";11900;"";""
"2018-10-30 00:39:01";"Enceladus";"Saturn";0;"resource";"Detonite Injector (3x)"
"2018-10-30 00:28:01";"E Prime";"Earth";3500;"resource";"Morphics"
"2018-10-30 00:13:01";"Pantheon";"Mercury";5300;"miscellaneous";"80 ENDO"
"2018-10-29 23:49:02";"Adaro";"Sedna";13700;"miscellaneous";"150 ENDO"
"2018-10-29 23:30:01";"Montes";"Venus";5300;"resource";"Tellurium"
"2018-10-29 23:21:02";"Cypress";"Pluto";14000;"";""
"2018-10-29 23:16:01";"Laomedeia";"Neptune";0;"resource";"Fieldron (3x)"
"2018-10-29 23:15:01";"Ariel";"Uranus";11000;"";""
"2018-10-29 22:48:01";"Thon";"Ceres";7400;"blueprint";"Atlas Tartarus Helmet"
"2018-10-29 22:33:01";"Ani";"Void";9800;"resource";"Void Traces (20x)"
"2018-10-29 22:23:02";"Metis";"Jupiter";8000;"";""
"2018-10-29 22:03:02";"Mariana";"Earth";3800;"aura";"Pistol Scavenger"
"2018-10-29 21:59:01";"Ultor";"Mars";6500;"";""
"2018-10-29 21:57:01";"M Prime";"Mercury";5300;"";""
"2018-10-29 21:15:02";"Tessera";"Venus";4400;"miscellaneous";"80 ENDO"
"2018-10-29 21:04:01";"Cypress";"Pluto";13100;"resource";"Orokin Cell"
"2018-10-29 20:46:01";"Caliban";"Uranus";10700;"resource";"Nitain Extract"
"2018-10-29 20:38:01";"Telesto";"Saturn";9500;"resource";"Plastids (300x)"
"2018-10-29 20:13:01";"Paimon";"Europa";8600;"";""
"2018-10-29 20:13:01";"Sharpless";"Phobos";6200;"miscellaneous";"100 ENDO"
"2018-10-29 19:47:01";"Mithra";"Void";15500;"resource";"Void Traces (20x)"
"2018-10-29 19:46:02";"Erpo";"Earth";3500;"miscellaneous";"Blaze"
"2018-10-29 19:20:01";"Numa";"Saturn";9800;"blueprint";"Vauban Chassis"
"2018-10-29 19:18:01";"Oestrus";"Eris";14300;"miscellaneous";"150 ENDO"
"2018-10-29 19:01:01";"Naga";"Sedna";12800;"";""
